dataset,phylo_prec,phylo_rec,phylo_f1,sharp_prec,sharp_rec,sharp_f1,tnet_prec,tnet_rec,tnet_f1,tnet_bias_prec,tnet_bias_rec,tnet_bias_f1
SIR003_sl1000_mr05_nv5_2,0.625,0.417,0.5,0.75,0.5,0.6,0.75,0.5,0.6,0.667,0.667,0.667
SIR003_sl250_mr05_nv10_14,0.833,0.625,0.714,0.857,0.75,0.8,0.857,0.75,0.8,0.857,0.75,0.8
SEIR01_sl1000_mr05_nv10_16,0.952,0.909,0.93,0.952,0.909,0.93,0.952,0.909,0.93,0.955,0.955,0.955
SEIR01_sl1000_mr025_nv10_16,0.947,0.857,0.9,0.96,0.571,0.716,1,0.571,0.727,0.929,0.929,0.929
SIR01_sl1000_mr15_nv5_15,0.75,0.6,0.667,1,0.422,0.594,1,0.422,0.594,0.789,0.667,0.723
SEIR01_sl1000_mr0125_nv10_13,1,0.8,0.889,1,1,1,1,1,1,1,1,1
SIR003_sl1000_mr05_nv5_13,0.857,0.545,0.667,1,0.364,0.533,1,0.364,0.533,0.875,0.636,0.737
SIR003_sl1000_mr05_nv10_2,0.909,0.667,0.769,1,0.667,0.8,1,0.667,0.8,0.929,0.867,0.897
SIR003_sl500_mr05_nv10_16,0.75,0.5,0.6,0.667,0.333,0.444,0.8,0.333,0.471,0.667,0.667,0.667
SEIR01_sl1000_mr025_nv10_15,0.8,0.8,0.8,0.75,0.6,0.667,0.75,0.6,0.667,0.8,0.8,0.8
SEIR01_sl250_mr025_nv10_8,1,0.353,0.522,0.931,0.794,0.857,0.923,0.706,0.8,0.903,0.824,0.862
SEIR015_sl250_mr025_nv10_20,0.909,0.303,0.455,0.69,0.606,0.645,0.708,0.515,0.596,0.714,0.758,0.735
SEIR01_sl250_mr025_nv10_1,0.882,0.333,0.484,0.784,0.644,0.707,0.788,0.578,0.667,0.757,0.622,0.683
SIR003_sl1000_mr05_nv5_4,1,0.786,0.88,1,0.786,0.88,1,0.786,0.88,1,0.786,0.88
SEIR015_sl500_mr025_nv10_13,1,0.429,0.6,0.75,0.536,0.625,0.824,0.5,0.622,0.774,0.857,0.814
SIR003_sl1000_mr05_nv20_13,0.755,0.685,0.718,0.938,0.556,0.698,0.938,0.556,0.698,0.725,0.685,0.705
SEIR01_sl1000_mr0125_nv10_3,1,0.868,0.93,1,0.737,0.848,1,0.605,0.754,0.925,0.974,0.949
SIR003_sl1000_mr025_nv10_3,1,0.692,0.818,1,0.731,0.844,1,0.731,0.844,1,0.731,0.844
SEIR01_sl1000_mr025_nv5_3,0.875,0.7,0.778,0.889,0.8,0.842,0.889,0.8,0.842,0.889,0.8,0.842
SIR01_sl500_mr15_nv10_17,1,0.615,0.762,0.818,0.692,0.75,0.8,0.615,0.696,0.818,0.692,0.75
SIR01_sl1000_mr3_nv10_8,1,0.5,0.667,1,0.6,0.75,1,0.6,0.75,1,0.6,0.75
SEIR01_sl1000_mr0125_nv10_6,0.911,0.854,0.882,0.969,0.646,0.775,0.966,0.583,0.727,0.913,0.875,0.894
SIR01_sl1000_mr075_nv10_19,0.571,0.364,0.444,1,0.273,0.429,1,0.273,0.429,0.571,0.364,0.444
SIR01_sl500_mr15_nv10_13,0.6,0.429,0.5,0.667,0.286,0.4,0.667,0.286,0.4,0.714,0.714,0.714
SEIR01_sl1000_mr0125_nv10_10,0.923,0.889,0.906,0.949,0.685,0.796,0.949,0.685,0.796,0.926,0.926,0.926
SIR003_sl1000_mr1_nv10_13,0.4,0.333,0.364,0.25,0.167,0.2,0.25,0.167,0.2,0.333,0.333,0.333
SEIR01_sl1000_mr025_nv5_10,1,0.455,0.625,1,0.303,0.465,1,0.303,0.465,1,0.667,0.8
SIR003_sl1000_mr1_nv10_11,0.875,0.7,0.778,1,0.6,0.75,1,0.6,0.75,0.875,0.7,0.778
SIR003_sl1000_mr05_nv5_7,0.603,0.514,0.555,1,0.392,0.563,0.966,0.378,0.544,0.606,0.541,0.571
SIR01_sl1000_mr3_nv10_2,0.778,0.778,0.778,1,0.444,0.615,1,0.444,0.615,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_13,0.936,0.88,0.907,0.935,0.58,0.716,0.935,0.58,0.716,0.94,0.94,0.94
SIR003_sl1000_mr1_nv10_2,0.727,0.635,0.678,0.889,0.508,0.646,0.903,0.444,0.596,0.683,0.683,0.683
SEIR01_sl1000_mr025_nv20_6,1,0.909,0.952,0.917,1,0.957,0.917,1,0.957,0.917,1,0.957
SEIR015_sl1000_mr025_nv20_14,0.952,0.909,0.93,0.875,0.318,0.467,0.875,0.318,0.467,0.955,0.955,0.955
SEIR015_sl500_mr025_nv10_9,1,0.182,0.308,0.727,0.727,0.727,0.778,0.636,0.7,0.636,0.636,0.636
SIR01_sl1000_mr15_nv5_10,1,0.727,0.842,1,0.727,0.842,1,0.727,0.842,1,0.727,0.842
SEIR015_sl1000_mr025_nv10_19,0.933,0.737,0.824,0.889,0.421,0.571,0.889,0.421,0.571,0.941,0.842,0.889
SEIR01_sl500_mr025_nv10_7,0.957,0.647,0.772,0.862,0.735,0.794,0.857,0.706,0.774,0.857,0.882,0.87
SEIR015_sl1000_mr0125_nv10_10,1,0.526,0.69,1,0.684,0.813,1,0.579,0.733,1,0.737,0.848
SEIR015_sl1000_mr025_nv10_6,0.93,0.87,0.899,1,0.522,0.686,1,0.435,0.606,0.933,0.913,0.923
SIR01_sl1000_mr075_nv10_8,0.909,0.625,0.741,1,0.562,0.72,1,0.562,0.72,0.909,0.625,0.741
SEIR015_sl1000_mr025_nv10_4,0.972,0.795,0.875,0.893,0.568,0.694,0.87,0.455,0.597,0.872,0.932,0.901
SEIR01_sl1000_mr025_nv20_11,0.667,0.4,0.5,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SIR003_sl1000_mr05_nv20_19,0.758,0.676,0.714,1,0.514,0.679,1,0.514,0.679,0.75,0.73,0.74
SEIR015_sl1000_mr025_nv5_7,0.87,0.769,0.816,0.889,0.308,0.457,0.889,0.308,0.457,0.846,0.846,0.846
SIR003_sl500_mr05_nv10_3,0.818,0.621,0.706,1,0.69,0.816,1,0.621,0.766,0.84,0.724,0.778
SEIR01_sl1000_mr05_nv10_18,0.957,0.786,0.863,0.955,0.75,0.84,0.953,0.732,0.828,0.912,0.929,0.92
SEIR01_sl1000_mr025_nv10_7,0.812,0.65,0.722,0.931,0.675,0.783,0.929,0.65,0.765,0.833,0.75,0.789
SIR01_sl1000_mr15_nv10_9,0.769,0.476,0.588,0.889,0.381,0.533,0.9,0.429,0.581,0.714,0.714,0.714
SEIR015_sl1000_mr025_nv10_20,1,0.375,0.545,1,0.75,0.857,1,0.5,0.667,1,0.75,0.857
SIR01_sl1000_mr15_nv10_8,1,0.6,0.75,1,0.6,0.75,1,0.6,0.75,1,0.6,0.75
SIR01_sl250_mr15_nv10_1,1,0.294,0.455,0.636,0.412,0.5,0.7,0.412,0.519,0.636,0.412,0.5
SIR01_sl1000_mr15_nv20_15,0.714,0.357,0.476,0.571,0.286,0.381,0.571,0.286,0.381,0.429,0.429,0.429
SEIR01_sl250_mr025_nv10_4,0.857,0.429,0.571,0.833,0.714,0.769,0.818,0.643,0.72,0.857,0.857,0.857
SIR01_sl1000_mr15_nv5_16,0.75,0.333,0.462,0.75,0.333,0.462,0.667,0.222,0.333,0.571,0.444,0.5
SEIR01_sl1000_mr0125_nv10_17,0.857,0.5,0.632,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833
SIR003_sl1000_mr025_nv10_10,0.8,0.615,0.696,1,0.538,0.7,1,0.615,0.762,0.692,0.692,0.692
SEIR01_sl500_mr025_nv10_15,1,0.845,0.916,0.935,0.741,0.827,0.93,0.69,0.792,0.897,0.897,0.897
SEIR01_sl1000_mr05_nv10_10,1,0.857,0.923,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SEIR01_sl500_mr025_nv10_4,0.667,0.286,0.4,0.833,0.714,0.769,0.833,0.714,0.769,0.714,0.714,0.714
SEIR015_sl1000_mr0125_nv10_12,1,0.643,0.783,1,0.357,0.526,1,0.357,0.526,0.9,0.643,0.75
SIR003_sl1000_mr05_nv20_17,0.688,0.66,0.673,0.966,0.56,0.709,0.966,0.56,0.709,0.686,0.7,0.693
SIR01_sl500_mr15_nv10_9,0.921,0.614,0.737,0.973,0.632,0.766,0.97,0.561,0.711,0.863,0.772,0.815
SIR003_sl1000_mr025_nv10_6,0.833,0.652,0.732,0.923,0.522,0.667,0.923,0.522,0.667,0.833,0.652,0.732
SIR01_sl1000_mr15_nv20_20,0.9,0.643,0.75,1,0.643,0.783,1,0.643,0.783,0.846,0.786,0.815
SEIR01_sl1000_mr05_nv10_12,0.938,0.776,0.849,0.915,0.741,0.819,0.933,0.724,0.816,0.911,0.879,0.895
SIR01_sl250_mr15_nv10_17,1,0.429,0.6,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SIR003_sl1000_mr025_nv10_11,0.68,0.567,0.618,1,0.467,0.636,1,0.467,0.636,0.643,0.6,0.621
SIR01_sl1000_mr15_nv20_2,1,0.4,0.571,0.833,0.5,0.625,0.8,0.4,0.533,0.5,0.5,0.5
SIR003_sl1000_mr1_nv10_18,0.792,0.576,0.667,1,0.576,0.731,1,0.545,0.706,0.758,0.758,0.758
SEIR015_sl250_mr025_nv10_19,0.9,0.243,0.383,0.562,0.243,0.34,0.462,0.162,0.24,0.65,0.351,0.456
SIR01_sl250_mr15_nv10_5,1,0.222,0.364,0.5,0.222,0.308,0.5,0.222,0.308,0.714,0.556,0.625
SIR01_sl1000_mr15_nv10_2,0.909,0.769,0.833,1,0.615,0.762,1,0.615,0.762,1,0.769,0.87
SEIR015_sl250_mr025_nv10_13,1,0.5,0.667,0.889,0.5,0.64,0.889,0.5,0.64,0.818,0.562,0.667
SEIR015_sl500_mr025_nv10_8,0.963,0.388,0.553,0.93,0.597,0.727,0.931,0.403,0.562,0.941,0.716,0.814
SEIR01_sl1000_mr025_nv20_17,0.952,0.8,0.87,0.95,0.76,0.844,0.95,0.76,0.844,0.88,0.88,0.88
SIR003_sl1000_mr05_nv20_10,0.878,0.827,0.851,1,0.731,0.844,1,0.731,0.844,0.878,0.827,0.851
SIR01_sl1000_mr075_nv10_15,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8,0.833,0.833,0.833
SIR01_sl1000_mr15_nv10_15,0.667,0.526,0.588,0.9,0.237,0.375,1,0.211,0.348,0.6,0.553,0.575
SEIR015_sl1000_mr05_nv10_7,1,0.231,0.375,0.7,0.538,0.609,0.7,0.538,0.609,0.667,0.615,0.64
SEIR015_sl1000_mr025_nv20_5,0.972,0.897,0.933,0.833,0.385,0.526,0.824,0.359,0.5,0.925,0.949,0.937
SIR01_sl1000_mr075_nv10_5,0.909,0.781,0.84,0.952,0.625,0.755,0.952,0.625,0.755,0.879,0.797,0.836
SIR003_sl250_mr05_nv10_1,0.857,0.375,0.522,0.727,0.5,0.593,0.714,0.469,0.566,0.708,0.531,0.607
SIR003_sl250_mr05_nv10_3,0.9,0.409,0.563,0.786,0.5,0.611,0.846,0.5,0.629,0.8,0.727,0.762
SIR003_sl1000_mr05_nv20_20,0.833,0.714,0.769,1,0.714,0.833,1,0.714,0.833,0.857,0.857,0.857
SEIR015_sl1000_mr025_nv10_10,0.833,0.455,0.588,0.75,0.273,0.4,0.75,0.273,0.4,0.909,0.909,0.909
SIR003_sl250_mr05_nv10_12,1,0.385,0.556,0.667,0.462,0.545,0.625,0.385,0.476,0.615,0.615,0.615
SIR01_sl250_mr15_nv10_8,0.8,0.444,0.571,0.8,0.444,0.571,0.8,0.444,0.571,0.75,0.667,0.706
SEIR01_sl1000_mr025_nv5_15,0.8,0.741,0.769,0.824,0.519,0.636,0.812,0.481,0.605,0.778,0.778,0.778
SIR003_sl1000_mr025_nv10_1,0.769,0.714,0.741,0.9,0.643,0.75,0.9,0.643,0.75,0.769,0.714,0.741
SEIR015_sl1000_mr05_nv10_3,1,0.696,0.821,0.902,0.821,0.86,0.927,0.679,0.784,0.857,0.857,0.857
SIR01_sl1000_mr15_nv20_11,0.891,0.695,0.781,0.939,0.78,0.852,0.957,0.746,0.838,0.857,0.814,0.835
SEIR01_sl500_mr025_nv10_1,0.667,0.2,0.308,1,0.5,0.667,1,0.5,0.667,0.625,0.5,0.556
SEIR015_sl1000_mr025_nv5_16,1,0.846,0.917,1,0.385,0.556,1,0.385,0.556,1,0.885,0.939
SEIR015_sl1000_mr025_nv20_17,0.979,0.839,0.904,0.97,0.571,0.719,0.967,0.518,0.674,0.981,0.929,0.954
SIR01_sl1000_mr3_nv10_10,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8
SEIR015_sl500_mr025_nv10_14,1,0.556,0.714,1,0.889,0.941,1,0.889,0.941,0.889,0.889,0.889
SEIR01_sl1000_mr025_nv5_7,1,0.7,0.824,1,0.9,0.947,1,0.8,0.889,1,1,1
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.75,0.429,0.545,0.75,0.429,0.545,0.833,0.714,0.769
SIR003_sl1000_mr1_nv10_3,0.833,0.652,0.732,1,0.696,0.821,1,0.696,0.821,0.826,0.826,0.826
SEIR015_sl250_mr025_nv10_15,0.812,0.265,0.4,0.742,0.469,0.575,0.739,0.347,0.472,0.651,0.571,0.609
SEIR01_sl500_mr025_nv10_20,0.759,0.688,0.721,0.833,0.469,0.6,0.833,0.469,0.6,0.719,0.719,0.719
SIR01_sl1000_mr15_nv10_17,0.933,0.7,0.8,0.917,0.55,0.687,0.917,0.55,0.687,0.933,0.7,0.8
SEIR01_sl1000_mr025_nv20_20,0.957,0.71,0.815,0.895,0.548,0.68,0.895,0.548,0.68,0.871,0.871,0.871
SEIR015_sl250_mr025_nv10_17,0,0,0,0,0,0,0,0,0,0,0,0
SEIR01_sl1000_mr025_nv5_9,0.833,0.556,0.667,1,0.444,0.615,1,0.333,0.5,0.875,0.778,0.824
SEIR01_sl1000_mr025_nv10_8,0.818,0.667,0.735,0.909,0.741,0.816,0.905,0.704,0.792,0.815,0.815,0.815
SIR01_sl1000_mr15_nv20_16,0.929,0.619,0.743,1,0.619,0.765,1,0.619,0.765,0.842,0.762,0.8
SEIR015_sl1000_mr0125_nv10_1,1,0.89,0.942,1,0.438,0.61,1,0.384,0.554,0.972,0.959,0.966
SEIR01_sl500_mr025_nv10_16,0.9,0.6,0.72,0.889,0.533,0.667,0.889,0.533,0.667,0.688,0.733,0.71
SEIR015_sl1000_mr025_nv10_16,1,0.571,0.727,0.909,0.714,0.8,0.9,0.643,0.75,0.929,0.929,0.929
SIR003_sl250_mr05_nv10_20,0.737,0.341,0.467,0.652,0.366,0.469,0.619,0.317,0.419,0.7,0.512,0.592
SEIR015_sl1000_mr025_nv10_11,0.977,0.75,0.848,0.935,0.518,0.667,0.96,0.429,0.593,0.964,0.964,0.964
SIR003_sl1000_mr05_nv20_6,0.833,0.714,0.769,1,0.786,0.88,1,0.786,0.88,0.846,0.786,0.815
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.933,0.609,0.737,0.933,0.609,0.737,0.739,0.739,0.739
SEIR015_sl1000_mr05_nv10_4,1,0.594,0.745,0.783,0.562,0.655,0.833,0.312,0.455,0.824,0.875,0.848
SIR01_sl1000_mr15_nv20_8,0.902,0.771,0.831,0.969,0.646,0.775,0.969,0.646,0.775,0.905,0.792,0.844
SIR01_sl1000_mr3_nv10_20,0.727,0.667,0.696,0.833,0.417,0.556,0.833,0.417,0.556,0.667,0.667,0.667
SIR01_sl1000_mr15_nv20_18,1,0.8,0.889,1,0.8,0.889,1,0.767,0.868,0.903,0.933,0.918
SIR003_sl1000_mr025_nv10_20,0.75,0.667,0.706,0.857,0.667,0.75,0.857,0.667,0.75,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv5_3,0.846,0.407,0.55,0.917,0.407,0.564,1,0.333,0.5,0.8,0.593,0.681
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.941,0.571,0.711,0.938,0.536,0.682,0.963,0.929,0.945
SEIR01_sl1000_mr0125_nv10_7,1,0.897,0.946,1,0.718,0.836,1,0.718,0.836,0.973,0.923,0.947
SIR01_sl1000_mr15_nv5_1,0.842,0.571,0.681,1,0.464,0.634,0.917,0.393,0.55,0.895,0.607,0.723
SIR01_sl1000_mr075_nv10_3,0.625,0.455,0.526,1,0.364,0.533,1,0.364,0.533,0.545,0.545,0.545
SEIR01_sl1000_mr025_nv5_2,0.9,0.562,0.692,0.818,0.562,0.667,0.818,0.562,0.667,0.867,0.812,0.839
SIR01_sl1000_mr15_nv20_13,1,0.667,0.8,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833
SIR003_sl1000_mr1_nv10_16,0.818,0.45,0.581,0.769,0.5,0.606,0.769,0.5,0.606,0.769,0.5,0.606
SEIR01_sl1000_mr025_nv10_20,0.933,0.824,0.875,0.8,0.706,0.75,0.8,0.706,0.75,0.833,0.882,0.857
SIR003_sl1000_mr025_nv10_4,0.84,0.677,0.75,1,0.484,0.652,1,0.484,0.652,0.781,0.806,0.794
SEIR015_sl1000_mr025_nv5_15,0.911,0.631,0.745,0.912,0.477,0.626,0.875,0.323,0.472,0.865,0.692,0.769
SIR003_sl500_mr05_nv10_5,1,0.7,0.824,1,0.6,0.75,1,0.5,0.667,1,0.8,0.889
SEIR01_sl1000_mr05_nv10_6,0.912,0.775,0.838,0.88,0.55,0.677,0.88,0.55,0.677,0.892,0.825,0.857
SEIR01_sl250_mr025_nv10_19,1,0.667,0.8,1,0.667,0.8,1,0.583,0.737,1,0.75,0.857
SEIR015_sl500_mr025_nv10_19,1,0.4,0.571,0.889,0.8,0.842,0.889,0.8,0.842,0.909,1,0.952
SEIR015_sl1000_mr025_nv5_20,1,0.61,0.758,1,0.366,0.536,1,0.317,0.481,1,0.829,0.907
SIR01_sl1000_mr075_nv10_14,1,0.571,0.727,0.8,0.571,0.667,0.8,0.571,0.667,0.8,0.571,0.667
SIR003_sl1000_mr05_nv20_2,0.865,0.653,0.744,0.963,0.531,0.684,0.926,0.51,0.658,0.745,0.714,0.729
SIR01_sl500_mr15_nv10_3,1,0.632,0.774,0.917,0.579,0.71,0.909,0.526,0.667,0.789,0.789,0.789
SEIR01_sl500_mr025_nv10_18,0.75,0.5,0.6,0.75,0.5,0.6,0.75,0.5,0.6,0.5,0.5,0.5
SEIR015_sl250_mr025_nv10_7,1,0.25,0.4,1,0.375,0.545,1,0.25,0.4,1,0.25,0.4
SIR003_sl1000_mr1_nv10_17,0.952,0.625,0.755,0.944,0.531,0.68,1,0.531,0.694,0.909,0.625,0.741
SEIR01_sl500_mr025_nv10_14,1,0.667,0.8,1,0.5,0.667,1,0.5,0.667,1,0.667,0.8
SIR003_sl1000_mr1_nv10_9,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.833,0.714,0.769,0.833,0.714,0.769,0.833,0.714,0.769
SIR003_sl1000_mr1_nv10_8,0.774,0.686,0.727,1,0.629,0.772,1,0.629,0.772,0.771,0.771,0.771
SEIR01_sl1000_mr025_nv20_3,0.875,0.667,0.757,0.882,0.714,0.789,0.882,0.714,0.789,0.909,0.952,0.93
SEIR015_sl1000_mr0125_nv10_9,0.75,0.429,0.545,0.625,0.238,0.345,1,0.143,0.25,0.647,0.524,0.579
SIR003_sl250_mr05_nv10_6,0.929,0.394,0.553,0.895,0.515,0.654,0.882,0.455,0.6,0.875,0.636,0.737
SEIR015_sl1000_mr025_nv20_3,1,0.636,0.778,0.947,0.545,0.692,0.969,0.47,0.633,0.964,0.803,0.876
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,1,0.392,0.563,1,0.373,0.543,0.8,0.784,0.792
SEIR015_sl1000_mr025_nv10_1,1,0.6,0.75,1,0.7,0.824,1,0.7,0.824,1,0.8,0.889
SEIR01_sl250_mr025_nv10_18,1,0.344,0.512,0.778,0.656,0.712,0.818,0.562,0.667,0.75,0.75,0.75
SIR01_sl250_mr15_nv10_10,1,0.375,0.545,0.762,0.571,0.653,0.853,0.518,0.644,0.688,0.589,0.635
SEIR015_sl1000_mr025_nv10_7,0.833,0.556,0.667,0.833,0.556,0.667,0.833,0.556,0.667,0.889,0.889,0.889
SIR003_sl1000_mr1_nv10_4,0.852,0.793,0.821,1,0.724,0.84,1,0.69,0.816,0.828,0.828,0.828
SIR003_sl500_mr05_nv10_9,1,0.429,0.6,1,0.571,0.727,1,0.571,0.727,1,0.571,0.727
SIR003_sl250_mr05_nv10_13,0,0,0,0,0,0,0,0,0,0.25,0.143,0.182
SEIR015_sl250_mr025_nv10_1,0.667,0.118,0.2,0.923,0.706,0.8,0.917,0.647,0.759,0.824,0.824,0.824
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.923,0.8,0.857,1,0.8,0.889,0.929,0.867,0.897
SIR003_sl1000_mr1_nv10_12,0.722,0.481,0.578,0.765,0.481,0.591,0.929,0.481,0.634,0.692,0.667,0.679
SIR01_sl1000_mr15_nv10_13,1,0.471,0.64,1,0.529,0.692,1,0.529,0.692,1,0.588,0.741
SIR003_sl1000_mr05_nv10_9,0.75,0.5,0.6,1,0.4,0.571,1,0.4,0.571,0.714,0.5,0.588
SEIR01_sl1000_mr025_nv20_15,0.952,0.87,0.909,0.895,0.739,0.81,0.895,0.739,0.81,0.913,0.913,0.913
SIR01_sl1000_mr075_nv10_4,0.893,0.658,0.758,1,0.5,0.667,1,0.5,0.667,0.868,0.868,0.868
SIR003_sl1000_mr05_nv20_5,0.842,0.667,0.744,0.875,0.583,0.7,0.875,0.583,0.7,0.842,0.667,0.744
SIR01_sl1000_mr075_nv10_2,1,0.545,0.706,0.875,0.636,0.737,0.875,0.636,0.737,0.875,0.636,0.737
SEIR015_sl1000_mr05_nv10_18,0.957,0.537,0.688,0.96,0.585,0.727,1,0.488,0.656,0.878,0.878,0.878
SIR01_sl1000_mr15_nv5_7,1,0.375,0.545,1,0.375,0.545,1,0.375,0.545,1,0.375,0.545
SIR01_sl1000_mr075_nv10_13,0.636,0.5,0.56,1,0.357,0.526,1,0.357,0.526,0.643,0.643,0.643
SEIR015_sl1000_mr0125_nv10_6,1,0.543,0.704,0.923,0.343,0.5,0.917,0.314,0.468,0.882,0.857,0.87
SEIR015_sl1000_mr0125_nv10_20,0.958,0.561,0.708,0.964,0.659,0.783,0.947,0.439,0.6,0.875,0.854,0.864
SIR01_sl1000_mr075_nv10_6,0.75,0.375,0.5,0.833,0.625,0.714,0.833,0.625,0.714,0.75,0.75,0.75
SIR01_sl1000_mr3_nv10_17,0.857,0.6,0.706,1,0.6,0.75,1,0.6,0.75,1,0.6,0.75
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.857,0.667,0.75,0.857,0.667,0.75,0.857,0.667,0.75
SIR003_sl1000_mr05_nv5_10,0.838,0.756,0.795,1,0.512,0.677,1,0.512,0.677,0.838,0.756,0.795
SEIR01_sl1000_mr05_nv10_15,0.857,0.75,0.8,0.929,0.812,0.867,0.929,0.812,0.867,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv10_4,0.977,0.827,0.896,0.972,0.673,0.795,1,0.673,0.805,0.961,0.942,0.951
SIR01_sl1000_mr3_nv10_18,0.9,0.75,0.818,1,0.667,0.8,1,0.667,0.8,0.905,0.792,0.844
SEIR01_sl1000_mr025_nv20_16,1,0.286,0.444,0.75,0.857,0.8,0.667,0.571,0.615,0.667,0.857,0.75
SIR01_sl250_mr15_nv10_11,1,0.292,0.452,0.75,0.375,0.5,0.8,0.333,0.471,0.667,0.417,0.513
SEIR01_sl250_mr025_nv10_7,0.8,0.286,0.421,0.733,0.786,0.759,0.733,0.786,0.759,0.733,0.786,0.759
SEIR015_sl1000_mr025_nv10_15,1,0.483,0.651,1,0.293,0.453,1,0.207,0.343,1,0.483,0.651
SEIR01_sl500_mr025_nv10_8,1,0.312,0.476,0.867,0.812,0.839,0.923,0.75,0.828,0.8,1,0.889
SEIR01_sl1000_mr0125_nv10_16,1,0.571,0.727,0.667,0.286,0.4,0.667,0.286,0.4,0.857,0.857,0.857
SEIR015_sl1000_mr0125_nv10_11,1,0.538,0.7,1,0.308,0.471,1,0.308,0.471,1,0.692,0.818
SEIR01_sl1000_mr0125_nv10_1,1,0.667,0.8,0.889,0.444,0.593,0.889,0.444,0.593,0.857,0.667,0.75
SIR003_sl1000_mr1_nv10_1,0.8,0.706,0.75,1,0.647,0.786,1,0.647,0.786,0.765,0.765,0.765
SIR003_sl500_mr05_nv10_15,1,0.632,0.774,1,0.684,0.813,1,0.684,0.813,1,0.737,0.848
SEIR01_sl250_mr025_nv10_6,0.8,0.182,0.296,0.684,0.591,0.634,0.667,0.545,0.6,0.682,0.682,0.682
SEIR01_sl250_mr025_nv10_3,1,0.556,0.714,0.778,0.519,0.622,0.765,0.481,0.591,0.786,0.815,0.8
SEIR01_sl1000_mr025_nv5_1,0.857,0.732,0.789,0.962,0.61,0.746,0.962,0.61,0.746,0.865,0.78,0.821
SEIR015_sl1000_mr05_nv10_17,0.95,0.551,0.697,0.887,0.681,0.77,0.943,0.478,0.635,0.925,0.899,0.912
SIR003_sl250_mr05_nv10_17,0.857,0.267,0.407,0.724,0.467,0.568,0.731,0.422,0.535,0.641,0.556,0.595
SIR003_sl1000_mr05_nv20_15,0.867,0.684,0.765,1,0.632,0.774,1,0.632,0.774,0.867,0.684,0.765
SEIR01_sl250_mr025_nv10_13,0,0,0,0.5,0.333,0.4,0.5,0.333,0.4,0.5,0.333,0.4
SEIR015_sl1000_mr05_nv10_13,0.978,0.738,0.841,0.978,0.721,0.83,0.974,0.623,0.76,0.968,0.984,0.976
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.833,0.242,0.375,0.786,0.177,0.289,0.926,0.403,0.562
SIR01_sl1000_mr3_nv10_6,0.604,0.537,0.569,0.963,0.481,0.642,0.962,0.463,0.625,0.642,0.63,0.636
SEIR01_sl250_mr025_nv10_15,0,0,0,0.6,0.429,0.5,0.6,0.429,0.5,0.714,0.714,0.714
SEIR015_sl1000_mr025_nv10_8,1,0.7,0.824,1,0.7,0.824,1,0.65,0.788,1,0.85,0.919
SEIR015_sl1000_mr05_nv10_10,1,0.444,0.615,0.857,0.667,0.75,0.857,0.667,0.75,0.875,0.778,0.824
SEIR015_sl1000_mr025_nv10_13,1,0.1,0.182,1,0.2,0.333,1,0.2,0.333,1,0.2,0.333
SEIR015_sl1000_mr0125_nv10_4,1,0.8,0.889,1,0.6,0.75,1,0.5,0.667,0.8,0.8,0.8
SIR01_sl250_mr15_nv10_13,1,0.231,0.375,0.6,0.231,0.333,0.6,0.231,0.333,0.7,0.538,0.609
SEIR015_sl1000_mr05_nv10_19,1,0.531,0.694,0.957,0.688,0.8,1,0.594,0.745,0.968,0.938,0.952
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.947,0.8,0.867,0.947,0.8,0.867,0.911,0.911,0.911
SEIR01_sl1000_mr025_nv20_9,1,0.833,0.909,1,0.917,0.957,1,0.917,0.957,1,0.917,0.957
SEIR01_sl250_mr025_nv10_12,0.952,0.465,0.625,0.846,0.767,0.805,0.818,0.628,0.711,0.822,0.86,0.841
SIR003_sl500_mr05_nv10_17,0.833,0.5,0.625,0.857,0.6,0.706,0.857,0.6,0.706,0.8,0.8,0.8
SIR01_sl250_mr15_nv10_7,0.9,0.22,0.353,0.833,0.366,0.508,0.875,0.341,0.491,0.654,0.415,0.507
SEIR015_sl1000_mr05_nv10_9,1,0.6,0.75,1,0.467,0.636,1,0.467,0.636,0.923,0.8,0.857
