,Branch length stretch,area,date,location,numdate
EPI_ISL_416589,0.58187537751854124,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416590,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416591,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416592,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416593,1.2430472563353943,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416594,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416595,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416596,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416597,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416598,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416599,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416600,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416601,0.24425975397028624,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416602,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416603,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416604,0.16289241108592115,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416605,0.24426168794769837,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416606,2.0,unknown,2020-02-16,Japan,2020.1166280781063
EPI_ISL_416607,1.747810082282256,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416608,1.747810082282256,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416609,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416610,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416611,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416612,1.7479312439575034,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416613,0.3489397558347927,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416614,1.7479318344658332,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416615,0.44597669472356749,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416617,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416618,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416619,0.35503330027074931,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416620,1.7479318344658332,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416621,0.75324414756259384,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416622,0.75325534763453317,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416624,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416625,0.17994475714649966,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416626,1.7479318344658332,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416627,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416628,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416629,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416630,0.75324414756259384,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416631,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416632,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416633,0.75325534763453317,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416634,2.0,unknown,2020-02-17,Japan,2020.1194955085834
EPI_ISL_416657,0.19850040754614512,Washington,2020-03-11,USA,2020.1854464095638
EPI_ISL_416662,2.0,Washington,2020-03-12,USA,2020.1883138400412
EPI_ISL_416665,1.6863823872592032,Washington,2020-03-12,USA,2020.1883138400412
EPI_ISL_416676,2.0,,2020-03-11,USA,2020.1854464095638
EPI_ISL_416692,1.8866231829790958,Washington,2020-03-14,USA,2020.1940487009963
EPI_ISL_416723,2.0,Washington,2020-03-14,USA,2020.1940487009963
EPI_ISL_416730,2.0,South Yorkshire,2020-03-03,England,2020.1625069657446
EPI_ISL_416739,0.73832549156218497,South Yorkshire,2020-03-09,England,2020.1797115486092
EPI_ISL_416742,2.0,Prague,2020-02-01,Czech Republic,2020.0736166209451
EPI_ISL_416743,2.0,Prague,2020-03-01,Czech Republic,2020.1567721047898
EPI_ISL_416747,2.0,ARA,2020-03-04,France,2020.165374396222
EPI_ISL_416748,0.43874654033988314,ARA,2020-03-04,France,2020.165374396222
EPI_ISL_416751,1.5988003906905366,ARA,2020-03-05,France,2020.1682418266996
EPI_ISL_416752,1.5652183348336826,ARA,2020-03-04,France,2020.165374396222
EPI_ISL_416753,2.0,ARA,2020-03-06,France,2020.171109257177
EPI_ISL_416754,2.0,ARA,2020-03-06,France,2020.171109257177
EPI_ISL_416756,9.9999999599201073e-07,ARA,2020-03-06,France,2020.1711092594837
EPI_ISL_416758,0.79596995764866008,ARA,2020-03-08,France,2020.1768441181316
EPI_ISL_416994,0.39530039063923222,Castilla y León,2020-03-04,Spain,2020.165374396222
EPI_ISL_416997,0.63267360932203365,Liège,2020-03-05,Belgium,2020.1682418266996
EPI_ISL_417006,9.9999999599199273e-07,Liège,2020-03-05,Belgium,2020.1682418290063
EPI_ISL_417007,2.0,Galicia,2020-03-07,Spain,2020.1739766876542
EPI_ISL_417009,0.87718765919218356,Liège,2020-03-07,Belgium,2020.1739766876542
EPI_ISL_417010,2.0,Madrid,2020-03-04,Spain,2020.165374396222
EPI_ISL_417023,1.3298333954202148,Liège,2020-03-15,Belgium,2020.1969161314735
EPI_ISL_417024,2.0,Liège,2020-03-15,Belgium,2020.1969161314735
EPI_ISL_417030,0.55876321835530984,New South Wales,2020-01-24,Australia,2020.0506771771256
EPI_ISL_417031,2.0,Queensland,2020-03-11,Australia,2020.1854464095638
EPI_ISL_417033,2.0,Queensland,2020-03-11,Australia,2020.1854464095638
EPI_ISL_417034,0.40473981895890665,Amazonas State,2020-03-16,Brazil,2020.1997835619509
EPI_ISL_417064,2.0,,2020-01-21,Hong Kong,2020.0420748856934
EPI_ISL_417096,2.0,Washington,2020-02-27,USA,2020.1481698133578
EPI_ISL_417122,2.0,Washington,2020-03-05,USA,2020.1682418266996
EPI_ISL_417132,2.0,Washington,2020-03-05,USA,2020.1682418266996
EPI_ISL_417158,2.0,Washington,2020-02-28,USA,2020.1510372438349
EPI_ISL_417176,0.14001518322914622,,2020-01-21,Hong Kong,2020.0420748856934
EPI_ISL_417178,1.6007648215487236,,2020-01-25,Hong Kong,2020.053544607603
EPI_ISL_417181,2.0,,2020-02-05,Hong Kong,2020.0850863428548
EPI_ISL_417185,2.0,,2020-02-09,Hong Kong,2020.0965560647642
EPI_ISL_417187,2.0,,2020-02-08,Hong Kong,2020.093688634287
EPI_ISL_417188,2.0,,2020-02-08,Hong Kong,2020.093688634287
EPI_ISL_417193,0.33385472219638079,,2020-02-09,Hong Kong,2020.0965560647642
EPI_ISL_417197,0.67994594407625375,,2020-02-09,Hong Kong,2020.0965560647642
EPI_ISL_417201,0.58391199242137803,Wisconsin,2020-03-21,USA,2020.2141207143382
EPI_ISL_417246,2.0,England,2020-03-03,United Kingdom,2020.1625069657446
EPI_ISL_417266,2.0,England,2020-03-05,United Kingdom,2020.1682418266996
EPI_ISL_417267,1.1450491759618706,England,2020-03-05,United Kingdom,2020.1682418266996
EPI_ISL_417272,2.0,England,2020-03-06,United Kingdom,2020.171109257177
EPI_ISL_417280,0.38027168026899533,England,2020-03-07,United Kingdom,2020.1739766876542
EPI_ISL_417289,2.0,England,2020-03-06,United Kingdom,2020.171109257177
EPI_ISL_417337,9.9999999599200924e-07,ARA,2020-03-07,France,2020.1739766899611
EPI_ISL_417339,1.2430472562321471,ARA,2020-03-08,France,2020.1768441181316
EPI_ISL_417340,2.0,ARA,2020-03-07,France,2020.1739766876542
EPI_ISL_417347,0.61757223172725373,Washington,2020-03-12,USA,2020.1883138400412
EPI_ISL_417385,1.2917863970246286,New South Wales,2020-03-06,Australia,2020.171109257177
EPI_ISL_417386,1.480048382147092,New South Wales,2020-03-04,Australia,2020.165374396222
EPI_ISL_417387,2.0,New South Wales,2020-03-06,Australia,2020.171109257177
EPI_ISL_417388,0.30803133019477874,New South Wales,2020-03-05,Australia,2020.1682418266996
EPI_ISL_417390,2.0,New South Wales,2020-03-08,Australia,2020.1768441181316
EPI_ISL_417391,0.3278364337636222,New South Wales,2020-03-08,Australia,2020.1768441181316
EPI_ISL_417395,1.7519352665661314,New South Wales,2020-03-10,Australia,2020.1825789790867
EPI_ISL_417404,2.0,New South Wales,2020-03-12,Australia,2020.1883138400412
EPI_ISL_417411,0.40546891455208867,New South Wales,2020-03-17,Australia,2020.2026509924285
EPI_ISL_417418,2.0,Friuli Venezia Giulia,2020-03-01,Italy,2020.1567721047898
EPI_ISL_417419,2.0,Friuli Venezia Giulia,2020-03-01,Italy,2020.1567721047898
EPI_ISL_417421,0.12286989149973601,Friuli Venezia Giulia,2020-03-01,Italy,2020.1567721047898
EPI_ISL_417423,2.0,Friuli Venezia Giulia,2020-03-01,Italy,2020.1567721047898
EPI_ISL_417425,9.9999999599199929e-07,Schoten,2020-03-06,Belgium,2020.1711092594837
EPI_ISL_417428,2.0,Rixensart,2020-03-02,Belgium,2020.1596395352674
EPI_ISL_417437,1.0146529285580939,Kinshasa,2020-03-17,Democratic Republic of the Congo,2020.2026509924285
EPI_ISL_417438,0.73223148741586264,Kinshasa,2020-03-17,Democratic Republic of the Congo,2020.2026509924285
EPI_ISL_417440,0.89852824525344677,Kinshasa,2020-03-17,Democratic Republic of the Congo,2020.2026509924285
EPI_ISL_417442,2.0,Kinshasa,2020-03-18,Democratic Republic of the Congo,2020.2055184229059
EPI_ISL_417447,2.0,Lombardy,2020-02-24,Italy,2020.1395675219255
EPI_ISL_417457,2.0,Duesseldorf,2020-03-10,Germany,2020.1825789790867
EPI_ISL_417458,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_417459,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_417460,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_417461,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_417462,2.0,Duesseldorf,2020-03-11,Germany,2020.1854464095638
EPI_ISL_417463,2.0,Duesseldorf,2020-03-13,Germany,2020.1911812705189
EPI_ISL_417464,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_417465,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_417466,2.0,Duesseldorf,2020-03-14,Germany,2020.1940487009963
EPI_ISL_417467,2.0,Duesseldorf,2020-03-15,Germany,2020.1969161314735
EPI_ISL_417468,2.0,Duesseldorf,2020-03-16,Germany,2020.1997835619509
EPI_ISL_417475,9.999999959920067e-07,Minnesota,2020-03-12,USA,2020.188313842348
EPI_ISL_417483,2.0,Oslo,2020-02-27,Norway,2020.1481698133578
EPI_ISL_417484,2.0,Oslo,2020-02-26,Norway,2020.1453023828801
EPI_ISL_417485,2.0,Oslo,2020-03-02,Norway,2020.1596395352674
EPI_ISL_417486,9.9999999599200755e-07,Oslo,2020-03-01,Norway,2020.1567721070965
EPI_ISL_417487,9.9999999599200755e-07,Oslo,2020-03-01,Norway,2020.1567721070965
EPI_ISL_417488,1.2430472562321511,Oslo,2020-02-29,Norway,2020.1539046743123
EPI_ISL_417491,2.0,Marche,2020-03-03,Italy,2020.1625069657446
EPI_ISL_417492,2.0,Minnesota,2020-03-13,USA,2020.1911812705189
EPI_ISL_417517,0.64117462704888217,Wisconsin,2020-03-13,USA,2020.1911812705189
EPI_ISL_417519,2.0,Taoyuan,2020-03-05,Taiwan,2020.1682418266996
EPI_ISL_417520,0.97248409495709576,Taoyuan,2020-03-09,Taiwan,2020.1797115486092
EPI_ISL_417521,2.0,Taoyuan,2020-03-10,Taiwan,2020.1825789790867
EPI_ISL_417522,2.0,Taoyuan,2020-03-13,Taiwan,2020.1911812705189
EPI_ISL_417523,2.0,Taoyuan,2020-03-13,Taiwan,2020.1911812705189
EPI_ISL_417524,2.0,Taoyuan,2020-03-14,Taiwan,2020.1940487009963
EPI_ISL_417525,9.999999959919976e-07,Taoyuan,2020-03-14,Taiwan,2020.194048703303
EPI_ISL_417526,2.0,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417527,1.0317083905426532,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417528,2.0,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417529,1.1808430771628851,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417530,2.0,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417531,2.0,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417532,2.0,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417533,1.2430472562321491,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417534,0.24353211643838182,,2020-03-18,Luxembourg,2020.2055184229059
EPI_ISL_417536,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417538,0.99988409598714756,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417550,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417562,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417564,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417582,1.6345932935091103,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417588,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417589,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417591,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417595,0.74682037121541778,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417597,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417603,0.30803430134437076,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417608,0.75644557781159016,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417611,2.0,Reykjavik,2020-03-17,Iceland,2020.2026509924285
EPI_ISL_417621,2.0,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417622,1.6681933912546956,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417625,2.0,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417632,2.0,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417634,2.0,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417645,2.0,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417653,0.20991989818668036,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417654,2.0,Reykjavik,2020-03-18,Iceland,2020.2055184229059
EPI_ISL_417655,2.0,Reykjavik,2020-03-14,Iceland,2020.1940487009963
EPI_ISL_417664,1.4346373673007309,Reykjavik,2020-03-13,Iceland,2020.1911812705189
EPI_ISL_417665,9.9999999599201475e-07,Reykjavik,2020-03-14,Iceland,2020.194048703303
EPI_ISL_417668,0.27650119833287895,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417670,2.0,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417678,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417679,2.0,Reykjavik,2020-03-09,Iceland,2020.1797115486092
EPI_ISL_417680,2.0,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417712,0.3307862614485278,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417732,0.37752315693959521,Reykjavik,2020-03-10,Iceland,2020.1825789790867
EPI_ISL_417740,1.1267515924569955,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417743,0.81143124204379302,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417746,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417759,2.0,Reykjavik,2020-03-13,Iceland,2020.1911812705189
EPI_ISL_417763,1.1973158695778143,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417764,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417771,0.30607193094304375,Reykjavik,2020-03-12,Iceland,2020.1883138400412
EPI_ISL_417772,2.0,Reykjavik,2020-03-14,Iceland,2020.1940487009963
EPI_ISL_417779,2.0,Reykjavik,2020-03-11,Iceland,2020.1854464095638
EPI_ISL_417792,1.2848001387301322,Reykjavik,2020-03-13,Iceland,2020.1911812705189
EPI_ISL_417796,2.0,Reykjavik,2020-03-13,Iceland,2020.1911812705189
EPI_ISL_417798,1.2261235605827621,Reykjavik,2020-03-13,Iceland,2020.1911812705189
EPI_ISL_417801,2.0,Reykjavik,2020-03-13,Iceland,2020.1911812705189
EPI_ISL_417809,2.0,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417810,9.9999999599201051e-07,Reykjavik,2020-03-13,Iceland,2020.1911812728256
EPI_ISL_417815,1.4856988964112352,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417818,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417819,2.0,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417822,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417829,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417830,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417833,2.0,Reykjavik,2020-03-16,Iceland,2020.1997835619509
EPI_ISL_417856,2.0,Reykjavik,2020-03-07,Iceland,2020.1739766876542
EPI_ISL_417857,2.0,Reykjavik,2020-03-07,Iceland,2020.1739766876542
EPI_ISL_417860,1.4317087579227028,Reykjavik,2020-03-08,Iceland,2020.1768441181316
EPI_ISL_417862,2.0,Reykjavik,2020-03-09,Iceland,2020.1797115486092
EPI_ISL_417864,2.0,Reykjavik,2020-03-15,Iceland,2020.1969161314735
EPI_ISL_417876,2.0,Reykjavik,2020-03-10,Iceland,2020.1825789790867
EPI_ISL_417921,2.0,Rome,2020-03-01,Italy,2020.1567721047898
EPI_ISL_417922,2.0,Rome,2020-02-28,Italy,2020.1510372438349
EPI_ISL_417923,2.0,Rome,2020-03-04,Italy,2020.165374396222
EPI_ISL_417941,0.73219321382975544,Kinshasa,2020-03-18,Democratic Republic of the Congo,2020.2055184229059
EPI_ISL_417942,2.0,Kinshasa,2020-03-18,Democratic Republic of the Congo,2020.2055184229059
EPI_ISL_417944,1.1091454299681489,Kinshasa,2020-03-18,Democratic Republic of the Congo,2020.2055184229059
EPI_ISL_417946,2.0,Kinshasa,2020-03-18,Democratic Republic of the Congo,2020.2055184229059
EPI_ISL_417947,2.0,Kinshasa,2020-03-19,Democratic Republic of the Congo,2020.2083858533831
EPI_ISL_417948,9.9999999600419974e-07,Kinshasa,2020-03-19,Democratic Republic of the Congo,2020.20838585569
EPI_ISL_417950,0.93800119348645816,Kinshasa,2020-03-20,Democratic Republic of the Congo,2020.2112532838607
EPI_ISL_417955,2.0,Kinshasa,2020-03-21,Democratic Republic of the Congo,2020.2141207143382
EPI_ISL_417956,2.0,Madrid,2020-03-11,Spain,2020.1854464095638
EPI_ISL_417957,9.9999999599200226e-07,Madrid,2020-03-12,Spain,2020.188313842348
EPI_ISL_417958,2.0,Utah,2020-03-10,USA,2020.1825789790867
EPI_ISL_417963,2.0,Madrid,2020-03-12,Spain,2020.1883138400412
EPI_ISL_417964,2.0,Utah,2020-03-13,USA,2020.1911812705189
EPI_ISL_417967,1.2090940666847578,Madrid,2020-03-12,Spain,2020.1883138400412
EPI_ISL_417972,2.0,Madrid,2020-03-09,Spain,2020.1797115486092
EPI_ISL_417975,2.0,Madrid,2020-03-09,Spain,2020.1797115486092
EPI_ISL_417978,1.1579271877274662,Madrid,2020-03-09,Spain,2020.1797115486092
EPI_ISL_417979,0.59789302661481136,Madrid,2020-03-03,Spain,2020.1625069657446
EPI_ISL_417981,2.0,Madrid,2020-03-02,Spain,2020.1596395352674
EPI_ISL_417986,9.9999999600419974e-07,,2020-03-03,Portugal,2020.1625069680515
EPI_ISL_417987,2.0,,2020-03-03,Portugal,2020.1625069657446
EPI_ISL_417988,2.0,,2020-03-05,Portugal,2020.1682418266996
EPI_ISL_417989,0.30386968816279764,,2020-03-04,Portugal,2020.165374396222
EPI_ISL_417990,2.0,,2020-03-06,Portugal,2020.171109257177
EPI_ISL_417991,0.11920415597357868,,2020-03-08,Portugal,2020.1768441181316
EPI_ISL_417992,2.0,,2020-03-07,Portugal,2020.1739766876542
EPI_ISL_417993,2.0,,2020-03-08,Portugal,2020.1768441181316
EPI_ISL_417994,1.0282935508183009,,2020-03-08,Portugal,2020.1768441181316
EPI_ISL_417995,2.0,,2020-03-08,Portugal,2020.1768441181316
EPI_ISL_417996,2.0,,2020-03-08,Portugal,2020.1768441181316
EPI_ISL_417997,9.9999999599200649e-07,,2020-03-07,Portugal,2020.1739766899611
EPI_ISL_417998,1.2430472562321437,,2020-03-08,Portugal,2020.1768441181316
EPI_ISL_417999,9.9999999599200649e-07,,2020-03-07,Portugal,2020.1739766899611
EPI_ISL_418001,2.0,,2020-03-10,Portugal,2020.1825789790867
EPI_ISL_418002,2.0,,2020-03-11,Portugal,2020.1854464095638
EPI_ISL_418003,2.0,,2020-03-10,Portugal,2020.1825789790867
EPI_ISL_418004,0.22246591078868805,,2020-03-12,Portugal,2020.1883138400412
EPI_ISL_418005,2.0,,2020-03-12,Portugal,2020.1883138400412
EPI_ISL_418006,2.0,,2020-03-13,Portugal,2020.1911812705189
EPI_ISL_418007,0.68901125824819121,,2020-03-13,Portugal,2020.1911812705189
EPI_ISL_418008,0.68901125824819121,,2020-03-13,Portugal,2020.1911812705189
EPI_ISL_418009,2.0,,2020-03-15,Portugal,2020.1969161314735
EPI_ISL_418010,2.0,,2020-03-03,Portugal,2020.1625069657446
EPI_ISL_418011,2.0,,2020-03-04,Portugal,2020.165374396222
EPI_ISL_418012,2.0,,2020-03-06,Portugal,2020.171109257177
EPI_ISL_418013,2.0,,2020-03-07,Portugal,2020.1739766876542
EPI_ISL_418014,1.0618631773496583,,2020-03-09,Portugal,2020.1797115486092
EPI_ISL_418015,0.55474066939726041,,2020-03-09,Portugal,2020.1797115486092
EPI_ISL_418016,0.58831619250560896,,2020-03-10,Portugal,2020.1825789790867
EPI_ISL_418017,1.1136104460568805,,2020-03-16,Portugal,2020.1997835619509
EPI_ISL_418018,2.0,,2020-03-16,Portugal,2020.1997835619509
EPI_ISL_418019,0.7561497398328465,,2020-03-15,Portugal,2020.1969161314735
EPI_ISL_418020,2.0,,2020-03-16,Portugal,2020.1997835619509
EPI_ISL_418021,2.0,,2020-03-16,Portugal,2020.1997835619509
EPI_ISL_418022,0.57137415034928862,,2020-03-15,Portugal,2020.1969161314735
EPI_ISL_418023,2.0,,2020-03-17,Portugal,2020.2026509924285
EPI_ISL_418024,2.0,,2020-03-17,Portugal,2020.2026509924285
EPI_ISL_418025,0.81762530325546079,,2020-03-17,Portugal,2020.2026509924285
EPI_ISL_418027,0.83216633772805071,,2020-03-17,Portugal,2020.2026509924285
EPI_ISL_418076,2.0,Washington,2020-03-15,USA,2020.1969161314735
EPI_ISL_418182,9.9999999599200226e-07,Madrid,2020-03-12,Spain,2020.188313842348
EPI_ISL_418187,0.21042441922978591,Wisconsin,2020-03-23,USA,2020.2198555752927
EPI_ISL_418192,2.0,New York,2020-03-16,USA,2020.1997835619509
EPI_ISL_418206,2.0,Dakar,2020-02-28,Senegal,2020.1510372438349
EPI_ISL_418207,2.0,Dakar,2020-03-02,Senegal,2020.1596395352674
EPI_ISL_418208,2.0,Dakar,2020-03-04,Senegal,2020.165374396222
EPI_ISL_418209,0.24425677045970356,Dakar,2020-03-03,Senegal,2020.1625069657446
EPI_ISL_418210,2.0,Touba,2020-03-10,Senegal,2020.1825789790867
EPI_ISL_418211,2.0,Touba,2020-03-11,Senegal,2020.1854464095638
EPI_ISL_418212,2.0,Touba,2020-03-11,Senegal,2020.1854464095638
EPI_ISL_418213,0.22283773423917808,Touba,2020-03-12,Senegal,2020.1883138400412
EPI_ISL_418216,1.9805691750361671,Dakar,2020-03-13,Senegal,2020.1911812705189
EPI_ISL_418217,1.8675904481782644,Mbour,2020-03-13,Senegal,2020.1911812705189
EPI_ISL_418218,2.0,Hauts de France,2020-02-21,France,2020.1309652304931
EPI_ISL_418219,2.0,Bretagne,2020-02-26,France,2020.1453023828801
EPI_ISL_418220,2.0,Hauts de France,2020-02-28,France,2020.1510372438349
EPI_ISL_418222,0.2456045854771598,Centre-Val de Loire,2020-03-04,France,2020.165374396222
EPI_ISL_418223,0.40104554835881356,Hauts de France,2020-03-05,France,2020.1682418266996
EPI_ISL_418224,2.0,Hauts de France,2020-03-08,France,2020.1768441181316
EPI_ISL_418226,2.0,Hauts de France,2020-03-09,France,2020.1797115486092
EPI_ISL_418228,0.46033858464012362,Hauts de France,2020-03-12,France,2020.1883138400412
EPI_ISL_418232,0.8757831661154537,Ile de France,2020-03-15,France,2020.1969161314735
EPI_ISL_418233,0.38264947957914797,Ile de France,2020-03-15,France,2020.1969161314735
EPI_ISL_418234,1.901179254035781,Ile de France,2020-03-14,France,2020.1940487009963
EPI_ISL_418235,2.0,Ile de France,2020-03-16,France,2020.1997835619509
EPI_ISL_418239,0.29620245792900846,Hauts de France,2020-03-16,France,2020.1997835619509
EPI_ISL_418240,2.0,Ile de France,2020-03-16,France,2020.1997835619509
EPI_ISL_418243,1.1222569584664326,Andalusia,2020-02-28,Spain,2020.1510372438349
EPI_ISL_418245,0.86616695046516168,Castilla La Mancha,2020-03-01,Spain,2020.1567721047898
EPI_ISL_418246,9.9999999599200924e-07,Castilla-La Mancha,2020-03-01,Spain,2020.1567721070965
EPI_ISL_418247,1.0856730233305592,Castilla y Leon,2020-02-26,Spain,2020.1453023828801
EPI_ISL_418248,2.0,Castilla y Leon,2020-03-01,Spain,2020.1567721047898
EPI_ISL_418249,2.0,Castilla y Leon,2020-03-03,Spain,2020.1625069657446
EPI_ISL_418250,0.070849079096356668,Catalonia,2020-01-01,Spain,2019.9847262761452
EPI_ISL_418253,2.0,Basque Country,2020-03-02,Spain,2020.1596395352674
EPI_ISL_418255,1.6151056842893743,Abruzzo,2020-03-14,Italy,2020.1940487009963
EPI_ISL_418256,2.0,Abruzzo,2020-03-14,Italy,2020.1940487009963
EPI_ISL_418257,2.0,Abruzzo,2020-03-17,Italy,2020.2026509924285
EPI_ISL_418258,2.0,Abruzzo,2020-03-14,Italy,2020.1940487009963
EPI_ISL_418259,0.62322952006848598,Abruzzo,2020-03-14,Italy,2020.1940487009963
EPI_ISL_418260,0.18904533203788781,Abruzzo,2020-03-16,Italy,2020.1997835619509
EPI_ISL_418270,0.89401504470123494,Antwerp,2020-03-04,Belgium,2020.165374396222
EPI_ISL_418294,2.0,South Yorkshire,2020-03-18,England,2020.2055184229059
EPI_ISL_418317,9.9999999599200162e-07,South Yorkshire,2020-03-23,England,2020.2198555775994
EPI_ISL_418322,0.70420317285874001,Ontario,2020-03-08,Canada,2020.1768441181316
EPI_ISL_418323,2.0,Ontario,2020-03-14,Canada,2020.1940487009963
