dataset,phylo_prec,phylo_rec,phylo_f1,sharp_prec,sharp_rec,sharp_f1,tnet_prec,tnet_rec,tnet_f1,tnet_bias_prec,tnet_bias_rec,tnet_bias_f1
SIR003_sl1000_mr05_nv20_20,0.833,0.714,0.769,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SEIR015_sl1000_mr025_nv10_10,0.833,0.455,0.588,0.8,0.364,0.5,0.8,0.364,0.5,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv5_15,0.8,0.741,0.769,0.8,0.741,0.769,0.731,0.704,0.717,0.75,0.778,0.764
SIR003_sl1000_mr025_nv10_1,0.769,0.714,0.741,0.75,0.643,0.692,0.818,0.643,0.72,0.714,0.714,0.714
SEIR015_sl1000_mr05_nv10_3,1,0.696,0.821,0.889,0.857,0.873,0.857,0.857,0.857,0.857,0.857,0.857
SIR01_sl1000_mr15_nv20_11,0.891,0.695,0.781,0.877,0.847,0.862,0.893,0.847,0.87,0.845,0.831,0.838
SEIR015_sl1000_mr025_nv5_16,1,0.846,0.917,1,0.615,0.762,1,0.615,0.762,1,0.885,0.939
SEIR015_sl1000_mr025_nv20_17,0.979,0.839,0.904,0.979,0.839,0.904,0.957,0.786,0.863,0.981,0.929,0.954
SIR01_sl1000_mr3_nv10_10,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8,1,0.778,0.875
SEIR01_sl1000_mr025_nv5_7,1,0.7,0.824,1,1,1,1,1,1,1,1,1
SEIR01_sl1000_mr05_nv10_19,0.667,0.286,0.4,0.833,0.714,0.769,0.833,0.714,0.769,0.833,0.714,0.769
SIR003_sl1000_mr1_nv10_3,0.833,0.652,0.732,0.833,0.87,0.851,0.826,0.826,0.826,0.826,0.826,0.826
SIR01_sl1000_mr15_nv10_17,0.933,0.7,0.8,0.933,0.7,0.8,0.933,0.7,0.8,0.933,0.7,0.8
SEIR01_sl1000_mr025_nv20_20,0.957,0.71,0.815,0.885,0.742,0.807,0.821,0.742,0.78,0.871,0.871,0.871
SEIR01_sl1000_mr025_nv5_9,0.833,0.556,0.667,0.889,0.889,0.889,0.875,0.778,0.824,0.875,0.778,0.824
SEIR01_sl1000_mr025_nv10_8,0.818,0.667,0.735,0.88,0.815,0.846,0.88,0.815,0.846,0.815,0.815,0.815
SIR01_sl1000_mr15_nv20_16,0.929,0.619,0.743,0.895,0.81,0.85,0.889,0.762,0.821,0.773,0.81,0.791
SEIR015_sl1000_mr0125_nv10_1,1,0.89,0.942,0.981,0.699,0.816,0.942,0.671,0.784,0.973,0.986,0.98
SEIR015_sl1000_mr025_nv10_16,1,0.571,0.727,0.929,0.929,0.929,0.929,0.929,0.929,0.933,1,0.966
SEIR015_sl1000_mr025_nv10_11,0.977,0.75,0.848,0.913,0.75,0.824,0.932,0.732,0.82,0.947,0.964,0.956
SIR003_sl1000_mr05_nv20_6,0.833,0.714,0.769,0.8,0.857,0.828,0.846,0.786,0.815,0.857,0.857,0.857
SIR003_sl1000_mr05_nv10_18,0.923,0.522,0.667,0.85,0.739,0.791,0.85,0.739,0.791,0.739,0.739,0.739
SEIR015_sl1000_mr05_nv10_4,1,0.594,0.745,0.8,0.75,0.774,0.8,0.75,0.774,0.8,0.875,0.836
SIR01_sl1000_mr15_nv20_8,0.902,0.771,0.831,0.929,0.812,0.867,0.927,0.792,0.854,0.905,0.792,0.844
SIR01_sl1000_mr3_nv10_20,0.727,0.667,0.696,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
SIR01_sl1000_mr15_nv20_18,1,0.8,0.889,1,0.9,0.947,1,0.9,0.947,0.903,0.933,0.918
SIR003_sl1000_mr025_nv10_20,0.75,0.667,0.706,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv5_3,0.846,0.407,0.55,0.824,0.519,0.636,0.867,0.481,0.619,0.8,0.593,0.681
SEIR01_sl1000_mr025_nv10_1,0.958,0.821,0.885,0.96,0.857,0.906,0.923,0.857,0.889,0.929,0.929,0.929
SEIR01_sl1000_mr0125_nv10_7,1,0.897,0.946,0.973,0.923,0.947,0.973,0.923,0.947,0.949,0.949,0.949
SIR01_sl1000_mr15_nv5_1,0.842,0.571,0.681,0.895,0.607,0.723,0.895,0.607,0.723,0.81,0.607,0.694
SIR01_sl1000_mr075_nv10_3,0.625,0.455,0.526,0.667,0.364,0.471,0.667,0.364,0.471,0.545,0.545,0.545
SEIR01_sl1000_mr025_nv5_2,0.9,0.562,0.692,0.8,0.75,0.774,0.867,0.812,0.839,0.812,0.812,0.812
SIR01_sl1000_mr15_nv20_13,1,0.667,0.8,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.833
SIR003_sl1000_mr1_nv10_16,0.818,0.45,0.581,0.769,0.5,0.606,0.769,0.5,0.606,0.7,0.7,0.7
SEIR01_sl1000_mr025_nv10_20,0.933,0.824,0.875,0.824,0.824,0.824,0.824,0.824,0.824,0.833,0.882,0.857
SIR003_sl1000_mr025_nv10_4,0.84,0.677,0.75,0.885,0.742,0.807,0.885,0.742,0.807,0.781,0.806,0.794
SEIR015_sl1000_mr025_nv5_15,0.911,0.631,0.745,0.848,0.6,0.703,0.884,0.585,0.704,0.875,0.754,0.81
SEIR01_sl1000_mr05_nv10_6,0.912,0.775,0.838,0.882,0.75,0.811,0.879,0.725,0.795,0.892,0.825,0.857
SEIR015_sl1000_mr025_nv5_20,1,0.61,0.758,0.897,0.634,0.743,0.926,0.61,0.735,0.919,0.829,0.872
SIR01_sl1000_mr075_nv10_14,1,0.571,0.727,0.8,0.571,0.667,0.8,0.571,0.667,0.714,0.714,0.714
SIR003_sl1000_mr05_nv20_2,0.865,0.653,0.744,0.81,0.694,0.747,0.791,0.694,0.739,0.729,0.714,0.722
SIR003_sl1000_mr1_nv10_17,0.952,0.625,0.755,0.917,0.688,0.786,0.952,0.625,0.755,0.913,0.656,0.764
SIR003_sl1000_mr1_nv10_9,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8,1,0.667,0.8
SEIR01_sl1000_mr025_nv10_6,0.833,0.714,0.769,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SIR003_sl1000_mr1_nv10_8,0.774,0.686,0.727,0.897,0.743,0.812,0.897,0.743,0.812,0.771,0.771,0.771
SEIR01_sl1000_mr025_nv20_3,0.875,0.667,0.757,0.833,0.952,0.889,0.864,0.905,0.884,0.909,0.952,0.93
SEIR015_sl1000_mr0125_nv10_9,0.75,0.429,0.545,0.562,0.429,0.486,0.857,0.286,0.429,0.55,0.524,0.537
SEIR015_sl1000_mr025_nv20_3,1,0.636,0.778,0.955,0.636,0.764,0.951,0.591,0.729,0.946,0.803,0.869
SEIR01_sl1000_mr025_nv5_5,0.783,0.706,0.742,0.909,0.588,0.714,0.879,0.569,0.69,0.755,0.784,0.769
SEIR015_sl1000_mr025_nv10_1,1,0.6,0.75,0.9,0.9,0.9,1,0.9,0.947,1,0.9,0.947
SEIR015_sl1000_mr025_nv10_7,0.833,0.556,0.667,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SIR003_sl1000_mr1_nv10_4,0.852,0.793,0.821,0.923,0.828,0.873,0.923,0.828,0.873,0.828,0.828,0.828
SIR003_sl1000_mr025_nv10_8,0.917,0.733,0.815,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867,0.867
SIR003_sl1000_mr1_nv10_12,0.722,0.481,0.578,0.727,0.593,0.653,0.727,0.593,0.653,0.692,0.667,0.679
SIR01_sl1000_mr15_nv10_13,1,0.471,0.64,1,0.588,0.741,1,0.529,0.692,1,0.588,0.741
SIR003_sl1000_mr05_nv10_9,0.75,0.5,0.6,0.882,0.5,0.638,0.875,0.467,0.609,0.714,0.5,0.588
SEIR01_sl1000_mr025_nv20_15,0.952,0.87,0.909,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913
SIR01_sl1000_mr075_nv10_4,0.893,0.658,0.758,0.882,0.789,0.833,0.909,0.789,0.845,0.868,0.868,0.868
SIR003_sl1000_mr05_nv20_5,0.842,0.667,0.744,0.842,0.667,0.744,0.842,0.667,0.744,0.739,0.708,0.723
SIR01_sl1000_mr075_nv10_2,1,0.545,0.706,0.875,0.636,0.737,0.875,0.636,0.737,0.727,0.727,0.727
SEIR015_sl1000_mr05_nv10_18,0.957,0.537,0.688,0.972,0.854,0.909,0.917,0.805,0.857,0.857,0.878,0.867
SIR01_sl1000_mr15_nv5_7,1,0.375,0.545,1,0.5,0.667,1,0.5,0.667,1,0.5,0.667
SIR01_sl1000_mr075_nv10_13,0.636,0.5,0.56,0.875,0.5,0.636,0.875,0.5,0.636,0.643,0.643,0.643
SEIR015_sl1000_mr0125_nv10_6,1,0.543,0.704,0.957,0.629,0.759,0.909,0.571,0.702,0.882,0.857,0.87
SEIR015_sl1000_mr0125_nv10_20,0.958,0.561,0.708,0.946,0.854,0.897,0.889,0.78,0.831,0.875,0.854,0.864
SIR01_sl1000_mr075_nv10_6,0.75,0.375,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SIR01_sl1000_mr3_nv10_17,0.857,0.6,0.706,0.875,0.7,0.778,0.857,0.6,0.706,0.857,0.6,0.706
SEIR01_sl1000_mr025_nv20_10,0.8,0.444,0.571,0.857,0.667,0.75,0.857,0.667,0.75,0.667,0.667,0.667
SIR003_sl1000_mr05_nv5_10,0.838,0.756,0.795,0.909,0.732,0.811,0.906,0.707,0.795,0.821,0.78,0.8
SEIR01_sl1000_mr05_nv10_15,0.857,0.75,0.8,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv10_4,0.977,0.827,0.896,0.958,0.885,0.92,0.957,0.846,0.898,0.962,0.962,0.962
SIR01_sl1000_mr3_nv10_18,0.9,0.75,0.818,0.947,0.75,0.837,0.947,0.75,0.837,0.792,0.792,0.792
SEIR01_sl1000_mr025_nv20_16,1,0.286,0.444,0.667,0.857,0.75,0.545,0.857,0.667,0.667,0.857,0.75
SEIR015_sl1000_mr025_nv10_15,1,0.483,0.651,0.885,0.397,0.548,1,0.328,0.494,1,0.483,0.651
SEIR01_sl1000_mr0125_nv10_16,1,0.571,0.727,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SEIR015_sl1000_mr0125_nv10_11,1,0.538,0.7,0.909,0.769,0.833,1,0.692,0.818,0.9,0.692,0.783
SEIR01_sl1000_mr0125_nv10_1,1,0.667,0.8,0.857,0.667,0.75,0.857,0.667,0.75,0.812,0.722,0.765
SIR003_sl1000_mr1_nv10_1,0.8,0.706,0.75,0.867,0.765,0.812,0.75,0.706,0.727,0.778,0.824,0.8
SEIR01_sl1000_mr025_nv5_1,0.857,0.732,0.789,0.906,0.707,0.795,0.906,0.707,0.795,0.805,0.805,0.805
SEIR015_sl1000_mr05_nv10_17,0.95,0.551,0.697,0.902,0.797,0.846,0.9,0.783,0.837,0.926,0.913,0.92
SIR003_sl1000_mr05_nv20_15,0.867,0.684,0.765,0.929,0.684,0.788,0.933,0.737,0.824,0.867,0.684,0.765
SEIR015_sl1000_mr05_nv10_13,0.978,0.738,0.841,0.962,0.836,0.895,0.98,0.82,0.893,0.968,0.984,0.976
SEIR015_sl1000_mr025_nv5_6,0.958,0.371,0.535,0.821,0.371,0.511,0.87,0.323,0.471,0.9,0.435,0.587
SIR01_sl1000_mr3_nv10_6,0.604,0.537,0.569,0.805,0.611,0.695,0.786,0.611,0.688,0.618,0.63,0.624
SEIR015_sl1000_mr025_nv10_8,1,0.7,0.824,1,0.8,0.889,1,0.8,0.889,0.895,0.85,0.872
SEIR015_sl1000_mr05_nv10_10,1,0.444,0.615,0.857,0.667,0.75,0.857,0.667,0.75,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv10_13,1,0.1,0.182,0.5,0.2,0.286,0.5,0.2,0.286,0.5,0.2,0.286
SEIR015_sl1000_mr0125_nv10_4,1,0.8,0.889,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr05_nv10_19,1,0.531,0.694,0.903,0.875,0.889,0.931,0.844,0.885,0.938,0.938,0.938
SEIR01_sl1000_mr0125_nv10_18,0.949,0.822,0.881,0.927,0.844,0.884,0.927,0.844,0.884,0.891,0.911,0.901
SEIR01_sl1000_mr025_nv20_9,1,0.833,0.909,0.923,1,0.96,1,1,1,0.923,1,0.96
SEIR015_sl1000_mr05_nv10_9,1,0.6,0.75,0.857,0.8,0.828,0.923,0.8,0.857,0.75,0.8,0.774
SEIR01_sl1000_mr025_nv20_7,0.933,0.824,0.875,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882,0.882
SEIR015_sl1000_mr025_nv5_4,0.919,0.68,0.782,0.909,0.6,0.723,0.909,0.6,0.723,0.927,0.76,0.835
SEIR015_sl1000_mr0125_nv10_8,1,0.778,0.875,0.824,0.778,0.8,0.889,0.889,0.889,0.85,0.944,0.895
SIR003_sl1000_mr05_nv10_16,0.857,0.72,0.783,0.895,0.68,0.773,0.882,0.6,0.714,0.64,0.64,0.64
SEIR01_sl1000_mr025_nv10_12,0.714,0.625,0.667,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SIR01_sl1000_mr3_nv10_1,0.75,0.7,0.724,0.875,0.7,0.778,0.957,0.733,0.83,0.733,0.733,0.733
SIR003_sl1000_mr025_nv10_17,0.889,0.696,0.78,0.857,0.783,0.818,0.9,0.783,0.837,0.864,0.826,0.844
SIR003_sl1000_mr025_nv10_13,0.667,0.364,0.471,0.667,0.364,0.471,0.667,0.364,0.471,0.545,0.545,0.545
SEIR01_sl1000_mr025_nv20_18,0.957,0.846,0.898,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885
SEIR015_sl1000_mr0125_nv10_2,0.917,0.688,0.786,0.909,0.625,0.741,0.909,0.625,0.741,0.938,0.938,0.938
SIR003_sl1000_mr05_nv20_9,0.853,0.725,0.784,0.838,0.775,0.805,0.838,0.775,0.805,0.821,0.8,0.81
SEIR01_sl1000_mr025_nv20_14,0.889,0.615,0.727,0.846,0.846,0.846,0.846,0.846,0.846,0.923,0.923,0.923
SIR01_sl1000_mr15_nv20_9,0.952,0.769,0.851,0.9,0.692,0.783,0.905,0.731,0.809,0.909,0.769,0.833
SEIR01_sl1000_mr025_nv20_5,1,0.758,0.862,0.871,0.818,0.844,0.875,0.848,0.862,0.824,0.848,0.836
SEIR01_sl1000_mr0125_nv10_5,0.95,0.809,0.874,0.956,0.915,0.935,0.953,0.872,0.911,0.911,0.872,0.891
SEIR015_sl1000_mr0125_nv10_17,1,0.423,0.595,0.87,0.769,0.816,0.909,0.769,0.833,0.885,0.885,0.885
SEIR01_sl1000_mr025_nv10_18,0.875,0.778,0.824,0.8,0.889,0.842,0.8,0.889,0.842,0.8,0.889,0.842
SIR003_sl1000_mr1_nv10_7,0.714,0.625,0.667,1,0.625,0.769,1,0.625,0.769,0.75,0.75,0.75
SEIR01_sl1000_mr0125_nv10_11,1,0.846,0.917,0.929,1,0.963,0.929,1,0.963,0.857,0.923,0.889
SEIR015_sl1000_mr025_nv20_10,0.75,0.333,0.462,0.667,0.667,0.667,0.7,0.778,0.737,0.7,0.778,0.737
SEIR01_sl1000_mr05_nv10_1,0.909,0.769,0.833,0.909,0.769,0.833,0.909,0.769,0.833,0.923,0.923,0.923
SIR01_sl1000_mr15_nv20_4,0.86,0.71,0.778,0.926,0.725,0.813,0.926,0.725,0.813,0.855,0.768,0.809
SIR01_sl1000_mr15_nv5_2,0.767,0.657,0.708,0.9,0.514,0.655,0.947,0.514,0.667,0.767,0.657,0.708
SEIR01_sl1000_mr025_nv20_4,0.857,0.75,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SEIR01_sl1000_mr05_nv10_9,1,0.885,0.939,0.958,0.885,0.92,0.96,0.923,0.941,0.962,0.962,0.962
SIR01_sl1000_mr15_nv20_6,0.833,0.625,0.714,0.875,0.875,0.875,0.667,0.75,0.706,0.875,0.875,0.875
SEIR01_sl1000_mr025_nv5_16,1,0.667,0.8,1,0.889,0.941,1,0.778,0.875,1,0.944,0.971
SIR003_sl1000_mr05_nv10_6,0.857,0.571,0.686,0.737,0.667,0.7,0.778,0.667,0.718,0.7,0.667,0.683
SIR01_sl1000_mr15_nv20_17,0.909,0.714,0.8,0.917,0.786,0.846,0.917,0.786,0.846,0.917,0.786,0.846
SIR003_sl1000_mr05_nv10_15,0.917,0.846,0.88,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923
SEIR01_sl1000_mr05_nv10_8,1,0.875,0.933,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875
SIR003_sl1000_mr05_nv10_1,0.818,0.529,0.643,0.846,0.647,0.733,0.846,0.647,0.733,0.8,0.706,0.75
SEIR015_sl1000_mr025_nv20_18,0.955,0.538,0.689,0.8,0.615,0.696,0.926,0.641,0.758,0.829,0.744,0.784
SEIR01_sl1000_mr05_nv10_5,0.938,0.833,0.882,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv5_17,1,0.732,0.845,0.917,0.805,0.857,0.892,0.805,0.846,0.902,0.902,0.902
SIR003_sl1000_mr025_nv10_9,0.682,0.536,0.6,0.85,0.607,0.708,0.842,0.571,0.681,0.667,0.643,0.655
SIR003_sl1000_mr05_nv10_8,0.805,0.717,0.759,0.872,0.739,0.8,0.833,0.761,0.795,0.773,0.739,0.756
SIR003_sl1000_mr1_nv10_15,0.667,0.545,0.6,0.667,0.727,0.696,0.667,0.727,0.696,0.667,0.727,0.696
SEIR01_sl1000_mr025_nv10_5,0.952,0.909,0.93,0.95,0.864,0.905,0.95,0.864,0.905,0.953,0.932,0.943
SIR003_sl1000_mr05_nv20_11,1,0.4,0.571,1,0.4,0.571,1,0.4,0.571,1,0.4,0.571
SEIR01_sl1000_mr025_nv5_11,0.917,0.579,0.71,0.938,0.789,0.857,0.938,0.789,0.857,0.938,0.789,0.857
SEIR01_sl1000_mr05_nv10_3,0.944,0.68,0.791,0.913,0.84,0.875,0.875,0.84,0.857,0.885,0.92,0.902
SIR01_sl1000_mr3_nv10_12,0.87,0.588,0.702,0.893,0.735,0.806,0.833,0.735,0.781,0.727,0.706,0.716
SIR01_sl1000_mr075_nv10_12,1,0.6,0.75,0.926,0.833,0.877,0.889,0.8,0.842,0.867,0.867,0.867
SIR003_sl1000_mr05_nv10_12,0.824,0.764,0.792,0.898,0.8,0.846,0.896,0.782,0.835,0.815,0.8,0.807
SIR003_sl1000_mr05_nv5_15,0.891,0.661,0.759,0.873,0.774,0.821,0.887,0.758,0.817,0.812,0.839,0.825
SIR003_sl1000_mr025_nv10_16,0.667,0.471,0.552,0.8,0.706,0.75,0.8,0.706,0.75,0.688,0.647,0.667
SEIR01_sl1000_mr0125_nv10_20,0.95,0.76,0.844,0.923,0.96,0.941,0.885,0.92,0.902,0.92,0.92,0.92
SEIR01_sl1000_mr025_nv5_17,0.889,0.727,0.8,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909
SIR003_sl1000_mr05_nv10_10,1,0.769,0.87,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846,0.846
SIR003_sl1000_mr05_nv5_3,0.8,0.5,0.615,0.714,0.625,0.667,0.833,0.625,0.714,0.714,0.625,0.667
SEIR015_sl1000_mr025_nv10_5,0.947,0.75,0.837,0.851,0.833,0.842,0.884,0.792,0.835,0.878,0.896,0.887
SEIR01_sl1000_mr025_nv10_19,0.9,0.763,0.826,0.887,0.797,0.839,0.87,0.797,0.832,0.847,0.847,0.847
SEIR01_sl1000_mr025_nv10_3,0.884,0.776,0.826,0.915,0.878,0.896,0.896,0.878,0.887,0.898,0.898,0.898
SIR003_sl1000_mr025_nv10_15,0.737,0.583,0.651,0.778,0.583,0.667,0.778,0.583,0.667,0.72,0.75,0.735
SIR003_sl1000_mr05_nv20_7,0.889,0.667,0.762,0.889,0.667,0.762,1,0.667,0.8,0.769,0.833,0.8
SEIR015_sl1000_mr025_nv20_20,0.833,0.526,0.645,0.647,0.579,0.611,0.688,0.579,0.629,0.684,0.684,0.684
SEIR01_sl1000_mr05_nv10_4,1,0.545,0.706,0.818,0.818,0.818,0.818,0.818,0.818,0.692,0.818,0.75
SEIR015_sl1000_mr025_nv10_14,0.895,0.68,0.773,0.731,0.76,0.745,0.76,0.76,0.76,0.724,0.84,0.778
SEIR015_sl1000_mr025_nv20_8,0.979,0.701,0.817,0.906,0.716,0.8,0.959,0.701,0.81,0.963,0.776,0.86
SEIR015_sl1000_mr0125_nv10_5,0.957,0.882,0.918,0.895,0.333,0.486,0.85,0.333,0.479,0.939,0.902,0.92
SIR01_sl1000_mr15_nv5_18,0.714,0.556,0.625,1,0.778,0.875,1,0.778,0.875,0.778,0.778,0.778
SEIR015_sl1000_mr05_nv10_20,0.9,0.439,0.59,0.611,0.268,0.373,0.833,0.244,0.377,0.92,0.561,0.697
SIR003_sl1000_mr05_nv10_20,0.5,0.333,0.4,0.75,0.333,0.462,0.75,0.333,0.462,0.571,0.444,0.5
SEIR01_sl1000_mr025_nv5_4,0.8,0.72,0.758,0.881,0.74,0.804,0.925,0.74,0.822,0.776,0.76,0.768
SIR003_sl1000_mr1_nv10_14,0.788,0.722,0.754,0.9,0.75,0.818,0.867,0.722,0.788,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv5_19,1,0.182,0.308,0.833,0.455,0.588,0.833,0.455,0.588,0.857,0.545,0.667
SEIR01_sl1000_mr025_nv5_19,0.965,0.948,0.957,0.965,0.948,0.957,0.965,0.948,0.957,0.966,0.966,0.966
SEIR015_sl1000_mr05_nv10_8,1,0.75,0.857,0.897,0.722,0.8,0.897,0.722,0.8,0.838,0.861,0.849
SIR01_sl1000_mr15_nv10_1,0.85,0.54,0.66,0.826,0.603,0.697,0.818,0.571,0.673,0.818,0.571,0.673
SIR003_sl1000_mr1_nv10_19,0.76,0.594,0.667,0.854,0.641,0.732,0.851,0.625,0.721,0.714,0.625,0.667
SIR003_sl1000_mr05_nv20_8,0.762,0.593,0.667,0.708,0.63,0.667,0.708,0.63,0.667,0.692,0.667,0.679
SEIR01_sl1000_mr0125_nv10_19,0.957,0.733,0.83,0.964,0.9,0.931,0.926,0.833,0.877,0.929,0.867,0.897
SIR003_sl1000_mr05_nv10_19,0.857,0.649,0.738,0.833,0.811,0.822,0.853,0.784,0.817,0.757,0.757,0.757
SIR01_sl1000_mr15_nv20_10,0.9,0.692,0.783,0.9,0.692,0.783,1,0.692,0.818,0.769,0.769,0.769
SEIR015_sl1000_mr025_nv5_12,0.778,0.636,0.7,0.429,0.273,0.333,0.429,0.273,0.333,0.636,0.636,0.636
SIR003_sl1000_mr05_nv20_16,0.811,0.698,0.75,0.912,0.721,0.805,0.861,0.721,0.785,0.705,0.721,0.713
SEIR01_sl1000_mr025_nv20_19,0.941,0.906,0.923,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943,0.943
SIR01_sl1000_mr15_nv20_1,0.793,0.719,0.754,0.893,0.781,0.833,0.88,0.688,0.772,0.767,0.719,0.742
SEIR015_sl1000_mr025_nv5_10,1,0.306,0.468,0.947,0.5,0.655,0.842,0.444,0.582,0.85,0.472,0.607
SEIR01_sl1000_mr025_nv20_2,0.972,0.833,0.897,0.907,0.929,0.918,0.907,0.929,0.918,0.907,0.929,0.918
SIR01_sl1000_mr15_nv10_3,0.894,0.712,0.792,0.902,0.78,0.836,0.902,0.78,0.836,0.87,0.797,0.832
SEIR01_sl1000_mr025_nv10_2,0.947,0.818,0.878,0.909,0.909,0.909,0.875,0.955,0.913,0.909,0.909,0.909
SEIR01_sl1000_mr025_nv10_10,0.875,0.778,0.824,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SIR01_sl1000_mr15_nv20_14,0.5,0.4,0.444,0.4,0.4,0.4,0.5,0.4,0.444,0.5,0.4,0.444
SIR01_sl1000_mr15_nv5_3,0.5,0.222,0.308,0.571,0.444,0.5,0.571,0.444,0.5,0.556,0.556,0.556
SEIR015_sl1000_mr025_nv20_13,1,0.222,0.364,0.692,1,0.818,0.692,1,0.818,0.75,1,0.857
SIR003_sl1000_mr05_nv5_1,0.68,0.486,0.567,0.833,0.714,0.769,0.774,0.686,0.727,0.649,0.686,0.667
SEIR01_sl1000_mr05_nv10_2,1,0.875,0.933,0.889,1,0.941,0.889,1,0.941,0.889,1,0.941
SIR01_sl1000_mr3_nv10_11,0.923,0.632,0.75,0.952,0.702,0.808,0.929,0.684,0.788,0.884,0.667,0.76
SIR01_sl1000_mr15_nv5_4,0.867,0.52,0.65,0.917,0.44,0.595,1,0.44,0.611,0.609,0.56,0.583
SIR003_sl1000_mr05_nv20_14,1,0.9,0.947,0.909,1,0.952,1,0.9,0.947,1,1,1
SIR003_sl1000_mr025_nv10_14,1,0.667,0.8,0.857,0.8,0.828,0.867,0.867,0.867,0.867,0.867,0.867
SEIR01_sl1000_mr025_nv5_12,0.909,0.526,0.667,0.875,0.737,0.8,0.824,0.737,0.778,0.882,0.789,0.833
SIR01_sl1000_mr3_nv10_7,0.714,0.652,0.682,0.812,0.565,0.667,0.812,0.565,0.667,0.714,0.652,0.682
SEIR015_sl1000_mr025_nv5_1,1,0.357,0.526,0.857,0.429,0.571,0.857,0.429,0.571,0.857,0.429,0.571
SIR01_sl1000_mr15_nv5_9,0.763,0.617,0.682,0.818,0.574,0.675,0.818,0.574,0.675,0.763,0.617,0.682
SEIR015_sl1000_mr025_nv5_9,1,0.4,0.571,0.727,0.4,0.516,0.714,0.375,0.492,0.8,0.5,0.615
SEIR01_sl1000_mr025_nv20_12,1,0.722,0.839,0.9,1,0.947,0.944,0.944,0.944,0.85,0.944,0.895
SIR003_sl1000_mr1_nv10_5,1,0.556,0.714,1,0.556,0.714,1,0.556,0.714,1,0.556,0.714
SEIR01_sl1000_mr05_nv10_11,0.92,0.719,0.807,0.848,0.875,0.862,0.871,0.844,0.857,0.875,0.875,0.875
,0.884815,0.6355675,0.7278125,0.8631375,0.724135,0.77904,0.86464,0.709855,0.770055000000001,0.821472500000001,0.773835,0.791907500000001
